Source Name,Source Type,Tier 1,Tier 2,Tier 3,Population Index,overlap_uniques
#ADV#Sky#Entertainment##UK#HP#Now TV Box - 13678,Pixel-Firings,Engagers,Hobbies & Interests,,1.05,87
#ADV#Sky#Entertainment##UK#HP#Now TV Box - 13678,Pixel-Firings,Engagers,Home & Garden,,2.57,255
#ADV#Sky#Entertainment##UK#HP#Now TV Box - 13678,Pixel-Firings,Engagers,"Law, Gov't and Politics",,0.68,75
#ADV#Sky#Entertainment##UK#HP#Now TV Box - 13678,Pixel-Firings,Engagers,News,,0.79,20
#ADV#Sky#Entertainment##UK#HP#Now TV Box - 13678,Pixel-Firings,Engagers,Personal Finance,,1.52,61
#ADV#Sky#Entertainment##UK#HP#Now TV Box - 13678,Pixel-Firings,Engagers,Pets,,0.91,37
#ADV#Sky#Entertainment##UK#HP#Now TV Box - 13678,Pixel-Firings,Engagers,Real Estate,,2.76,69
#ADV#Sky#Entertainment##UK#HP#Now TV Box - 13678,Pixel-Firings,Engagers,Religion & Spirituality,,1.11,40
#ADV#Sky#Entertainment##UK#HP#Now TV Box - 13678,Pixel-Firings,Engagers,Science,,0.45,10
#ADV#Sky#Entertainment##UK#HP#Now TV Box - 13678,Pixel-Firings,Engagers,Shopping,,1.39,238
#ADV#Sky#Entertainment##UK#HP#Now TV Box - 13678,Pixel-Firings,Engagers,Society,,0.89,29
#ADV#Sky#Entertainment##UK#HP#Now TV Box - 13678,Pixel-Firings,Engagers,Sports,,1.52,245
#ADV#Sky#Entertainment##UK#HP#Now TV Box - 13678,Pixel-Firings,Engagers,Style & Fashion,,0.78,11
#ADV#Sky#Entertainment##UK#HP#Now TV Box - 13678,Pixel-Firings,Engagers,Technology & Computing,,1.03,104
#ADV#Sky#Entertainment##UK#HP#Now TV Box - 13678,Pixel-Firings,Engagers,Travel,,0.96,86
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Age,18 - 24,1.51,"6,093"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Age,25 - 34,2.32,"13,482"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Age,35 - 44,2.29,"9,762"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Age,45 - 54,1.7,"5,241"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Age,55 - 64,1.21,"3,438"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Age,65+,1.15,"4,790"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Education,Other,1.79,"7,527"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Education,Post Grad,1.1,"7,886"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Education,Secondary,1.13,"4,726"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Education,University,1.75,"12,693"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Education,Vocational,1.58,"4,456"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Employment Status,Employed,1.91,"17,059"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Employment Status,Student,1.33,"12,603"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Employment Status,Unemployed,2.83,"4,279"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Gender,Female,1.11,"15,789"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Gender,Male,1.23,"17,646"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Relationship Status,Co-habiting,1.06,"1,616"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Relationship Status,Married,1.46,"16,325"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Relationship Status,Single,1.14,"15,687"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Social Class,AB,0.52,"3,278"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Social Class,C1,0.67,"2,744"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Social Class,C2,0.91,"2,907"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Social Class,D,2.25,"4,551"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Demographics,Social Class,E,3.19,89
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,Automotive,,0.91,"2,342"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,Education,,1.11,"4,327"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,Family & Parenting,,1.6,"2,026"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,Food & Drink,,1.38,"7,825"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,Health & Fitness,,2.24,"10,266"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,Hobbies & Interests,,1.67,"7,540"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,Home & Garden,,2.56,"6,194"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,"Law, Gov't and Politics",,1.04,"5,363"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,News,,1.14,"1,577"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,Personal Finance,,2.26,"4,758"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,Pets,,1.24,"1,691"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,Real Estate,,2.25,"2,063"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,Religion & Spirituality,,0.93,"1,410"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,Science,,1.57,"1,223"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,Shopping,,1.68,"13,159"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,Society,,2.02,"2,953"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,Sports,,2.26,"10,238"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,Style & Fashion,,3.34,"3,714"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,Technology & Computing,,1.67,"10,115"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Site Visitors,Travel,,1.32,"5,626"
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Content Sharers,Arts & Entertainment,,0.8,87
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Content Sharers,Business,,1.41,78
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Content Sharers,Education,,0.46,19
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Content Sharers,Family & Parenting,,0.83,9
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Content Sharers,Food & Drink,,0.77,57
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Content Sharers,Health & Fitness,,1.29,56
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Content Sharers,Hobbies & Interests,,1.22,37
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Content Sharers,Home & Garden,,1.7,29
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Content Sharers,"Law, Gov't and Politics",,0.41,22
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Content Sharers,Personal Finance,,1.85,31
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Content Sharers,Pets,,1.09,13
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Content Sharers,Religion & Spirituality,,0.3,7
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Content Sharers,Shopping,,0.79,59
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Content Sharers,Society,,1.56,19
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Content Sharers,Sports,,2.53,59
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Content Sharers,Technology & Computing,,1.45,66
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Content Sharers,Travel,,0.59,22
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Arts & Entertainment,,0.83,586
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Automotive,,0.59,61
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Business,,1.53,578
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Education,,0.69,176
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Family & Parenting,,0.29,68
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Food & Drink,,1.8,999
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Health & Fitness,,0.99,303
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Hobbies & Interests,,1.14,269
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Home & Garden,,2.67,754
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,"Law, Gov't and Politics",,0.65,205
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,News,,0.76,55
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Personal Finance,,1.42,163
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Pets,,0.73,85
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Real Estate,,1.68,120
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Religion & Spirituality,,0.7,72
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Science,,0.54,34
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Shopping,,1.35,661
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Society,,1.01,94
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Sports,,1.05,479
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Style & Fashion,,0.88,35
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Technology & Computing,,0.68,197
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment - 13681,Pixel-Firings,Engagers,Travel,,0.79,201
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Age,18 - 24,1.69,"26,407"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Age,25 - 34,2.07,"46,487"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Age,35 - 44,1.82,"30,068"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Age,45 - 54,1.66,"19,726"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Age,55 - 64,1.17,"12,812"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Age,65+,1.14,"18,328"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Education,Other,1.43,"23,284"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Education,Post Grad,1.24,"34,134"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Education,Secondary,1.04,"16,864"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Education,University,1.87,"52,511"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Education,Vocational,1.43,"15,564"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Employment Status,Employed,1.72,"59,209"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Employment Status,Student,1.39,"50,886"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Employment Status,Unemployed,2.14,"12,468"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Gender,Female,0.95,"52,305"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Gender,Male,1.3,"72,335"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Relationship Status,Co-habiting,0.68,"4,034"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Relationship Status,Married,1.31,"56,774"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Relationship Status,Single,1.2,"63,858"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Social Class,AB,0.61,"14,875"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Social Class,C1,0.64,"10,168"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Social Class,C2,0.66,"8,203"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Social Class,D,1.44,"11,243"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Demographics,Social Class,E,3,323
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,Automotive,,0.95,"7,761"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,Education,,1.28,"15,748"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,Family & Parenting,,1.55,"6,254"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,Food & Drink,,1.22,"22,080"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,Health & Fitness,,2.07,"30,073"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,Hobbies & Interests,,1.68,"24,145"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,Home & Garden,,2.61,"20,052"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,"Law, Gov't and Politics",,0.99,"16,220"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,News,,1.29,"5,688"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,Personal Finance,,2.76,"18,446"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,Pets,,1.19,"5,174"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,Real Estate,,2.81,"8,183"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,Religion & Spirituality,,1.05,"5,090"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,Science,,1.76,"4,332"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,Shopping,,1.62,"40,115"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,Society,,1.86,"8,604"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,Sports,,2.53,"36,372"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,Style & Fashion,,3.04,"10,716"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,Technology & Computing,,1.71,"32,973"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Site Visitors,Travel,,1.42,"19,264"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Arts & Entertainment,,0.83,414
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Automotive,,1.02,38
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Business,,1.63,413
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Education,,0.53,101
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Family & Parenting,,1.04,52
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Food & Drink,,0.75,255
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Health & Fitness,,1.45,290
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Hobbies & Interests,,1.13,158
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Home & Garden,,1.72,135
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,"Law, Gov't and Politics",,0.51,124
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,News,,2.54,63
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Personal Finance,,2.39,184
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Pets,,0.77,42
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Real Estate,,1.83,50
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Religion & Spirituality,,0.3,32
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Science,,0.88,26
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Shopping,,0.81,280
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Society,,1.12,63
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Sports,,2.48,266
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Style & Fashion,,1.05,26
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Technology & Computing,,1.23,259
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Content Sharers,Travel,,0.69,119
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Arts & Entertainment,,0.92,"1,717"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Automotive,,0.94,255
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Business,,2.03,"2,022"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Education,,0.96,643
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Family & Parenting,,0.21,129
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Food & Drink,,1.01,"1,469"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Health & Fitness,,1.11,891
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Hobbies & Interests,,1.08,670
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Home & Garden,,2.32,"1,720"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,"Law, Gov't and Politics",,0.75,620
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,News,,0.79,150
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Personal Finance,,1.49,450
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Pets,,0.76,233
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Real Estate,,2.71,508
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Religion & Spirituality,,0.74,200
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Science,,0.69,114
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Shopping,,1.33,"1,702"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Society,,1.07,263
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Sports,,1.34,"1,612"
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Style & Fashion,,1.11,117
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Technology & Computing,,0.79,598
#ADV#Sky#Entertainment##UK#HP#Now TV HP - 13682,Pixel-Firings,Engagers,Travel,,0.84,562
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Age,18 - 24,1.37,"3,125"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Age,25 - 34,2.28,"7,466"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Age,35 - 44,2.33,"5,606"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Age,45 - 54,1.75,"3,043"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Age,55 - 64,1.25,"1,993"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Age,65+,1.19,"2,797"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Education,Other,1.97,"4,658"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Education,Post Grad,0.98,"3,958"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Education,Secondary,1.27,"2,988"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Education,University,1.58,"6,465"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Education,Vocational,1.54,"2,450"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Employment Status,Employed,1.9,"9,545"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Employment Status,Student,1.26,"6,707"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Employment Status,Unemployed,3.56,"3,029"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Gender,Female,1.18,"9,417"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Gender,Male,1.18,"9,568"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Relationship Status,Co-habiting,1.15,994
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Relationship Status,Married,1.47,"9,277"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Relationship Status,Single,1.09,"8,455"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Social Class,AB,0.47,"1,685"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Social Class,C1,0.68,"1,568"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Social Class,C2,1.03,"1,857"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Social Class,D,2.76,"3,144"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Demographics,Social Class,E,6.49,102
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Site Visitors,Automotive,,0.92,"1,375"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Site Visitors,Education,,1.08,"2,438"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Site Visitors,Family & Parenting,,1.74,"1,282"
#ADV#Sky#Entertainment##UK#HP#Now TV Movies - 13680,Pixel-Firings,Site Visitors,Food & Drink,,1.47,"4,842"
