Publisher,Publisher Key,Device,Date,Views,Shares,Clickbacks
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,12-Jun-16,142,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,13-Jun-16,71,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,14-Jun-16,127,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,15-Jun-16,114,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,16-Jun-16,84,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,17-Jun-16,73,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,18-Jun-16,136,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,19-Jun-16,106,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,20-Jun-16,87,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,21-Jun-16,95,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,22-Jun-16,52,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,23-Jun-16,82,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,24-Jun-16,32,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,25-Jun-16,91,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,26-Jun-16,104,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,27-Jun-16,76,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,28-Jun-16,69,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,29-Jun-16,120,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,30-Jun-16,235,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,01-Jul-16,76,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,02-Jul-16,105,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,03-Jul-16,97,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,04-Jul-16,47,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,05-Jul-16,92,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,06-Jul-16,80,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,07-Jul-16,135,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,08-Jul-16,50,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,09-Jul-16,71,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,10-Jul-16,67,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,11-Jul-16,70,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,12-Jul-16,40,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,13-Jul-16,51,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,14-Jul-16,125,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,15-Jul-16,43,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,16-Jul-16,66,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,17-Jul-16,59,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,18-Jul-16,59,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,19-Jul-16,38,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,20-Jul-16,51,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,21-Jul-16,48,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,22-Jul-16,74,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,23-Jul-16,60,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,24-Jul-16,80,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Phone,25-Jul-16,57,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,28-Apr-16,98,1,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,29-Apr-16,22,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,30-Apr-16,51,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,01-May-16,33,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,02-May-16,43,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,03-May-16,44,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,04-May-16,40,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,05-May-16,76,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,06-May-16,54,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,07-May-16,66,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,08-May-16,72,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,09-May-16,31,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,10-May-16,43,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,11-May-16,43,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,12-May-16,60,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,13-May-16,44,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,14-May-16,45,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,15-May-16,86,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,16-May-16,40,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,17-May-16,42,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,18-May-16,86,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,19-May-16,30,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,20-May-16,75,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,21-May-16,104,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,22-May-16,125,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,23-May-16,76,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,24-May-16,102,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,25-May-16,94,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,26-May-16,121,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,27-May-16,169,1,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,28-May-16,152,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,29-May-16,137,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,30-May-16,244,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,31-May-16,247,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,01-Jun-16,350,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,02-Jun-16,450,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,03-Jun-16,724,1,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,04-Jun-16,"1,076",0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,05-Jun-16,152,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,06-Jun-16,49,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,07-Jun-16,22,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,08-Jun-16,21,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,09-Jun-16,16,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,10-Jun-16,15,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,11-Jun-16,35,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,12-Jun-16,18,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,13-Jun-16,12,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,14-Jun-16,15,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,15-Jun-16,24,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,16-Jun-16,22,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,17-Jun-16,20,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,18-Jun-16,21,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,19-Jun-16,20,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,20-Jun-16,12,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,21-Jun-16,20,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,22-Jun-16,12,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,23-Jun-16,5,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,24-Jun-16,6,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,25-Jun-16,10,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,26-Jun-16,22,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,27-Jun-16,10,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,28-Jun-16,39,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,29-Jun-16,16,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,30-Jun-16,21,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,01-Jul-16,3,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,02-Jul-16,23,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,03-Jul-16,17,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,04-Jul-16,2,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,05-Jul-16,17,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,06-Jul-16,4,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,07-Jul-16,13,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,08-Jul-16,4,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,09-Jul-16,9,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,10-Jul-16,8,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,11-Jul-16,3,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,12-Jul-16,16,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,13-Jul-16,12,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,14-Jul-16,14,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,15-Jul-16,6,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,16-Jul-16,4,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,17-Jul-16,2,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,18-Jul-16,7,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,19-Jul-16,5,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,20-Jul-16,2,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,21-Jul-16,2,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,22-Jul-16,10,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,23-Jul-16,9,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,24-Jul-16,7,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Android - Tablet,25-Jul-16,4,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,28-Apr-16,935,8,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,29-Apr-16,815,42,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,30-Apr-16,470,1,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,01-May-16,619,2,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,02-May-16,711,1,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,03-May-16,"1,149",19,1
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,04-May-16,"1,423",16,2
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,05-May-16,"2,041",11,2
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,06-May-16,"1,287",3,1
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,07-May-16,650,3,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,08-May-16,760,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,09-May-16,"1,537",3,1
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,10-May-16,"1,225",2,1
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,11-May-16,"1,211",12,5
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,12-May-16,"1,156",0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,13-May-16,"1,104",11,6
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,14-May-16,614,2,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,15-May-16,678,3,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,16-May-16,"1,510",17,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,17-May-16,"1,393",5,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,18-May-16,"1,314",6,2
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,19-May-16,"1,338",2,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,20-May-16,"1,165",6,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,21-May-16,632,2,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,22-May-16,947,9,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,23-May-16,"2,115",5,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,24-May-16,"2,587",24,1
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,25-May-16,"2,200",9,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,26-May-16,"2,210",25,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,27-May-16,"2,131",10,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,28-May-16,"1,077",3,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,29-May-16,"1,331",0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,30-May-16,"2,356",12,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,31-May-16,"5,900",38,2
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,01-Jun-16,"6,527",50,4
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,02-Jun-16,"8,112",38,8
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,03-Jun-16,"10,707",32,12
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,04-Jun-16,"7,652",8,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,05-Jun-16,"1,170",7,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,06-Jun-16,"1,013",3,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,07-Jun-16,543,1,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,08-Jun-16,547,3,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,09-Jun-16,384,3,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,10-Jun-16,288,1,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,11-Jun-16,204,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,12-Jun-16,240,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,13-Jun-16,298,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,14-Jun-16,381,7,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,15-Jun-16,296,5,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,16-Jun-16,263,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,17-Jun-16,250,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,18-Jun-16,126,1,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,19-Jun-16,142,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,20-Jun-16,240,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,21-Jun-16,218,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,22-Jun-16,210,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,23-Jun-16,217,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,24-Jun-16,187,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,25-Jun-16,101,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,26-Jun-16,112,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,27-Jun-16,264,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,28-Jun-16,226,1,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,29-Jun-16,274,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,30-Jun-16,363,10,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,01-Jul-16,210,2,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,02-Jul-16,76,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,03-Jul-16,105,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,04-Jul-16,191,1,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,05-Jul-16,200,3,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,06-Jul-16,160,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,07-Jul-16,185,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,08-Jul-16,166,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,09-Jul-16,89,2,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,10-Jul-16,75,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,11-Jul-16,229,2,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,12-Jul-16,197,1,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,13-Jul-16,165,1,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,14-Jul-16,240,1,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,15-Jul-16,95,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,16-Jul-16,61,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,17-Jul-16,94,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,18-Jul-16,149,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,19-Jul-16,149,3,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,20-Jul-16,131,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,21-Jul-16,158,1,1
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,22-Jul-16,102,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,23-Jul-16,65,1,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,24-Jul-16,77,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,Desktop,25-Jul-16,138,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,28-Apr-16,241,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,29-Apr-16,131,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,30-Apr-16,180,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,01-May-16,202,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,02-May-16,228,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,03-May-16,119,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,04-May-16,174,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,05-May-16,298,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,06-May-16,169,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,07-May-16,248,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,08-May-16,216,2,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,09-May-16,286,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,10-May-16,227,1,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,11-May-16,244,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,12-May-16,222,1,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,13-May-16,230,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,14-May-16,322,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,15-May-16,323,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,16-May-16,225,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,17-May-16,187,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,18-May-16,216,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,19-May-16,303,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,20-May-16,205,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,21-May-16,252,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,22-May-16,295,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,23-May-16,332,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,24-May-16,448,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,25-May-16,377,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,26-May-16,278,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,27-May-16,393,2,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,28-May-16,673,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,29-May-16,644,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,30-May-16,"1,273",1,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,31-May-16,"1,129",3,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,01-Jun-16,"1,490",1,1
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,02-Jun-16,"2,248",0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,03-Jun-16,"3,376",10,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,04-Jun-16,"3,840",5,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,05-Jun-16,523,0,1
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,06-Jun-16,173,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,07-Jun-16,116,0,0
http://www.thejockeyclub.co.uk/,85fepbomuq3maul92ig5,iPad,08-Jun-16,119,0,0
