Source Name,Source Type,Tier 1,Tier 2,Tier 3,Population Index,overlap_uniques
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Site Visitors,Personal Finance,,2.5,494
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Site Visitors,Pets,,1.08,144
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Site Visitors,Real Estate,,2.46,207
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Site Visitors,Religion & Spirituality,,0.75,104
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Site Visitors,Science,,0.94,66
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Site Visitors,Shopping,,1.91,"1,399"
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Site Visitors,Society,,1.46,200
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Site Visitors,Sports,,2.98,"1,266"
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Site Visitors,Style & Fashion,,4.62,501
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Site Visitors,Technology & Computing,,1.21,701
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Site Visitors,Travel,,1.82,729
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Content Sharers,Arts & Entertainment,,0.88,7
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Engagers,Arts & Entertainment,,0.94,44
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Engagers,Business,,1.58,39
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Engagers,Education,,0.28,5
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Engagers,Family & Parenting,,0.19,4
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Engagers,Food & Drink,,1.15,47
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Engagers,Health & Fitness,,0.9,19
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Engagers,Hobbies & Interests,,1.01,15
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Engagers,Home & Garden,,3.4,59
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Engagers,"Law, Gov't and Politics",,0.28,6
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Engagers,Shopping,,1.95,61
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Engagers,Sports,,1.23,38
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Engagers,Technology & Computing,,0.47,9
ADV_ThomasCook_NEW_CP - 32051,Pixel-Firings,Engagers,Travel,,0.78,13
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Age,18 - 24,0.8,406
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Age,25 - 34,1.49,"1,114"
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Age,35 - 44,1.8,"1,016"
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Age,45 - 54,2.56,"1,029"
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Age,55 - 64,1.71,624
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Age,65+,1.06,560
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Education,> Other,2.36,"1,264"
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Education,> Post Grad,0.63,560
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Education,> Secondary,1.18,621
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Education,> University,1.09,991
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Education,> Vocational,1.24,447
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Employment Status,Employed,1.9,"2,135"
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Employment Status,Student,1.04,"1,228"
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Employment Status,Unemployed,2.27,428
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Gender,Female,1.38,"2,446"
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Gender,Male,0.9,"1,625"
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Relationship Status,Co-habiting,0.56,113
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Relationship Status,Married,1.67,"2,327"
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Relationship Status,Single,0.84,"1,450"
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Social Class,AB,0.33,264
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Social Class,C1,0.49,247
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Social Class,C2,0.78,316
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Demographics,Social Class,D,1.39,367
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,Automotive,,0.7,171
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,Education,,0.89,316
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,Family & Parenting,,1.4,154
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,Food & Drink,,1.18,666
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,Health & Fitness,,2.28,"1,008"
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,Hobbies & Interests,,1.18,524
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,Home & Garden,,2.65,603
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,"Law, Gov't and Politics",,0.87,429
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,News,,0.78,103
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,Personal Finance,,2.5,494
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,Pets,,1.08,144
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,Real Estate,,2.46,207
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,Religion & Spirituality,,0.75,104
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,Science,,0.94,66
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,Shopping,,1.91,"1,398"
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,Society,,1.45,199
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,Sports,,2.98,"1,266"
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,Style & Fashion,,4.62,501
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,Technology & Computing,,1.21,700
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Site Visitors,Travel,,1.82,729
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Content Sharers,Arts & Entertainment,,0.88,7
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Engagers,Arts & Entertainment,,0.94,44
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Engagers,Business,,1.57,39
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Engagers,Education,,0.28,5
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Engagers,Family & Parenting,,0.19,4
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Engagers,Food & Drink,,1.17,48
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Engagers,Health & Fitness,,0.89,19
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Engagers,Hobbies & Interests,,1,15
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Engagers,Home & Garden,,3.39,59
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Engagers,"Law, Gov't and Politics",,0.28,6
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Engagers,Shopping,,1.94,61
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Engagers,Sports,,1.22,38
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Engagers,Technology & Computing,,0.47,9
ADV_ThomasCook_NEW_CP_New_V2 - 33338,Pixel-Firings,Engagers,Travel,,0.78,13
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Age,18 - 24,1.15,"7,954"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Age,25 - 34,2.14,"21,887"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Age,35 - 44,2.28,"17,571"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Age,45 - 54,2.5,"13,694"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Age,55 - 64,1.54,"7,630"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Age,65+,1.01,"7,296"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Education,> Other,2.57,"18,766"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Education,> Post Grad,0.77,"9,397"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Education,> Secondary,1.28,"9,195"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Education,> University,1.43,"17,750"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Education,> Vocational,1.18,"5,818"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Employment Status,Employed,2.18,"33,428"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Employment Status,Student,1.17,"18,850"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Employment Status,Unemployed,2.77,"7,110"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Gender,Female,1.48,"35,938"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Gender,Male,0.86,"21,032"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Relationship Status,Co-habiting,1.26,"3,439"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Relationship Status,Married,1.67,"31,615"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Relationship Status,Single,0.9,"21,219"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Social Class,AB,0.37,"3,967"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Social Class,C1,0.59,"4,064"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Social Class,C2,0.99,"5,415"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Social Class,D,2.23,"8,069"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Demographics,Social Class,E,3.76,175
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,Automotive,,0.78,"2,905"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,Education,,0.96,"5,142"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,Family & Parenting,,1.67,"2,787"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,Food & Drink,,1.35,"11,520"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,Health & Fitness,,2.64,"17,654"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,Hobbies & Interests,,1.23,"8,273"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,Home & Garden,,2.91,"10,045"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,"Law, Gov't and Politics",,1,"7,423"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,News,,0.86,"1,732"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,Personal Finance,,2.16,"6,464"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,Pets,,1.18,"2,385"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,Real Estate,,2.44,"3,119"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,Religion & Spirituality,,0.7,"1,483"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,Science,,1.23,"1,317"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,Shopping,,2.01,"22,314"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,Society,,2.14,"4,449"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,Sports,,3.1,"19,989"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,Style & Fashion,,5.62,"9,239"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,Technology & Computing,,1.35,"11,825"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Site Visitors,Travel,,1.85,"11,259"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Content Sharers,Arts & Entertainment,,0.65,85
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Content Sharers,Automotive,,1.26,12
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Content Sharers,Business,,1.25,82
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Content Sharers,Education,,0.33,16
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Content Sharers,Family & Parenting,,1.26,15
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Content Sharers,Food & Drink,,0.79,74
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Content Sharers,Health & Fitness,,1.69,89
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Content Sharers,Hobbies & Interests,,0.63,24
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Content Sharers,Home & Garden,,2.12,43
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Content Sharers,"Law, Gov't and Politics",,0.38,24
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Content Sharers,Personal Finance,,1.27,25
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Content Sharers,Pets,,0.62,9
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Content Sharers,Religion & Spirituality,,0.15,4
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Content Sharers,Shopping,,1.09,97
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Content Sharers,Society,,1.55,23
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Content Sharers,Sports,,3.39,89
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Content Sharers,Technology & Computing,,0.98,53
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Content Sharers,Travel,,0.91,40
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Arts & Entertainment,,0.72,700
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Automotive,,0.92,129
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Business,,1.51,774
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Education,,0.57,212
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Family & Parenting,,0.25,111
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Food & Drink,,1.73,"1,461"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Health & Fitness,,1.12,493
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Hobbies & Interests,,0.6,186
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Home & Garden,,3.71,"1,339"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,"Law, Gov't and Politics",,0.51,225
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,News,,0.87,85
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Personal Finance,,2.02,282
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Pets,,0.7,108
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Real Estate,,1.49,143
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Religion & Spirituality,,0.52,70
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Science,,0.32,29
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Shopping,,1.66,"1,079"
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Society,,0.99,111
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Sports,,1.06,685
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Style & Fashion,,0.77,43
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Technology & Computing,,0.46,184
ADV_ThomasCook_NEW_HP - 32049,Pixel-Firings,Engagers,Travel,,0.91,314
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Age,18 - 24,1.15,"7,940"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Age,25 - 34,2.14,"21,854"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Age,35 - 44,2.28,"17,545"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Age,45 - 54,2.5,"13,676"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Age,55 - 64,1.54,"7,621"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Age,65+,1.01,"7,286"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Education,> Other,2.57,"18,743"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Education,> Post Grad,0.77,"9,386"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Education,> Secondary,1.28,"9,179"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Education,> University,1.43,"17,721"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Education,> Vocational,1.18,"5,811"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Employment Status,Employed,2.18,"33,377"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Employment Status,Student,1.17,"18,804"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Employment Status,Unemployed,2.77,"7,102"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Gender,Female,1.48,"35,883"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Gender,Male,0.86,"21,000"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Relationship Status,Co-habiting,1.26,"3,434"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Relationship Status,Married,1.67,"31,571"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Relationship Status,Single,0.9,"21,174"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Social Class,AB,0.37,"3,963"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Social Class,C1,0.59,"4,057"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Social Class,C2,0.98,"5,406"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Social Class,D,2.23,"8,047"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Demographics,Social Class,E,3.77,175
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,Automotive,,0.78,"2,900"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,Education,,0.96,"5,134"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,Family & Parenting,,1.67,"2,783"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,Food & Drink,,1.35,"11,506"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,Health & Fitness,,2.64,"17,625"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,Hobbies & Interests,,1.23,"8,262"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,Home & Garden,,2.9,"10,027"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,"Law, Gov't and Politics",,1,"7,412"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,News,,0.86,"1,732"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,Personal Finance,,2.16,"6,461"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,Pets,,1.18,"2,381"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,Real Estate,,2.45,"3,118"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,Religion & Spirituality,,0.7,"1,481"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,Science,,1.23,"1,314"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,Shopping,,2.01,"22,291"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,Society,,2.14,"4,444"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,Sports,,3.1,"19,962"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,Style & Fashion,,5.62,"9,232"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,Technology & Computing,,1.34,"11,808"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Site Visitors,Travel,,1.86,"11,253"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Content Sharers,Arts & Entertainment,,0.65,85
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Content Sharers,Automotive,,1.26,12
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Content Sharers,Business,,1.25,82
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Content Sharers,Education,,0.33,16
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Content Sharers,Family & Parenting,,1.26,15
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Content Sharers,Food & Drink,,0.79,74
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Content Sharers,Health & Fitness,,1.69,89
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Content Sharers,Hobbies & Interests,,0.63,24
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Content Sharers,Home & Garden,,2.12,43
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Content Sharers,"Law, Gov't and Politics",,0.38,24
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Content Sharers,Personal Finance,,1.27,25
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Content Sharers,Pets,,0.62,9
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Content Sharers,Religion & Spirituality,,0.15,4
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Content Sharers,Shopping,,1.09,97
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Content Sharers,Society,,1.55,23
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Content Sharers,Sports,,3.39,89
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Content Sharers,Technology & Computing,,0.98,53
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Content Sharers,Travel,,0.91,40
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Arts & Entertainment,,0.72,699
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Automotive,,0.92,129
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Business,,1.51,773
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Education,,0.58,212
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Family & Parenting,,0.25,110
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Food & Drink,,1.73,"1,458"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Health & Fitness,,1.12,492
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Hobbies & Interests,,0.6,185
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Home & Garden,,3.71,"1,336"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,"Law, Gov't and Politics",,0.51,224
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,News,,0.87,85
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Personal Finance,,2.02,281
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Pets,,0.7,108
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Real Estate,,1.49,143
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Religion & Spirituality,,0.52,70
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Science,,0.32,29
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Shopping,,1.66,"1,077"
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Society,,0.99,111
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Sports,,1.07,685
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Style & Fashion,,0.77,43
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Technology & Computing,,0.46,183
ADV_ThomasCook_NEW_HP_New_V2 - 33195,Pixel-Firings,Engagers,Travel,,0.91,314
